Operation,Duration,MapSelectivity,MapInputRec,MapOutputRec,Mappers,DataSize,BlockSize
spill_SC,2875,100,21474836,21474836,16,2048,128
merge_SC,1932,100,21474836,21474836,16,2048,128
write_SC,18277,100,21474836,21474836,16,2048,128
shuffle_SC,102772,100,21474836,21474836,16,2048,128
read_SC,1222,10,26843545,2684354,20,2560,128
collect_SC,65,10,26843545,2684354,20,2560,128
spill_SC,384,10,26843545,2684354,20,2560,128
merge_SC,11,10,26843545,2684354,20,2560,128
read_SC,1319,10,26843545,2684354,20,2560,128
collect_SC,81,10,26843545,2684354,20,2560,128
spill_SC,971,10,26843545,2684354,20,2560,128
merge_SC,11,10,26843545,2684354,20,2560,128
read_SC,1226,10,26843545,2684354,20,2560,128
collect_SC,80,10,26843545,2684354,20,2560,128
spill_SC,378,10,26843545,2684354,20,2560,128
merge_SC,10,10,26843545,2684354,20,2560,128
read_SC,1217,10,26843545,2684354,20,2560,128
collect_SC,65,10,26843545,2684354,20,2560,128
spill_SC,414,10,26843545,2684354,20,2560,128
merge_SC,8,10,26843545,2684354,20,2560,128
read_SC,1117,10,26843545,2684354,20,2560,128
collect_SC,71,10,26843545,2684354,20,2560,128
spill_SC,1476,10,26843545,2684354,20,2560,128
merge_SC,12,10,26843545,2684354,20,2560,128
read_SC,1179,10,26843545,2684354,20,2560,128
collect_SC,60,10,26843545,2684354,20,2560,128
spill_SC,430,10,26843545,2684354,20,2560,128
merge_SC,10,10,26843545,2684354,20,2560,128
read_SC,1168,10,26843545,2684354,20,2560,128
collect_SC,78,10,26843545,2684354,20,2560,128
spill_SC,426,10,26843545,2684354,20,2560,128
merge_SC,9,10,26843545,2684354,20,2560,128
read_SC,1135,10,26843545,2684354,20,2560,128
collect_SC,72,10,26843545,2684354,20,2560,128
spill_SC,1270,10,26843545,2684354,20,2560,128
merge_SC,8,10,26843545,2684354,20,2560,128
read_SC,980,10,26843545,2684354,20,2560,128
collect_SC,62,10,26843545,2684354,20,2560,128
spill_SC,345,10,26843545,2684354,20,2560,128
merge_SC,8,10,26843545,2684354,20,2560,128
read_SC,1030,10,26843545,2684354,20,2560,128
collect_SC,64,10,26843545,2684354,20,2560,128
spill_SC,435,10,26843545,2684354,20,2560,128
merge_SC,9,10,26843545,2684354,20,2560,128
read_SC,993,10,26843545,2684354,20,2560,128
collect_SC,61,10,26843545,2684354,20,2560,128
spill_SC,791,10,26843545,2684354,20,2560,128
merge_SC,7,10,26843545,2684354,20,2560,128
read_SC,962,10,26843545,2684354,20,2560,128
collect_SC,64,10,26843545,2684354,20,2560,128
spill_SC,345,10,26843545,2684354,20,2560,128
merge_SC,8,10,26843545,2684354,20,2560,128
write_SC,2729,10,26843545,2684354,20,2560,128
shuffle_SC,14460,10,26843545,2684354,20,2560,128
read_SC,955,10,26843545,2684354,20,2560,128
collect_SC,63,10,26843545,2684354,20,2560,128
spill_SC,472,10,26843545,2684354,20,2560,128
merge_SC,8,10,26843545,2684354,20,2560,128
read_SC,1150,10,26843545,2684354,20,2560,128
collect_SC,75,10,26843545,2684354,20,2560,128
spill_SC,356,10,26843545,2684354,20,2560,128
merge_SC,7,10,26843545,2684354,20,2560,128
read_SC,1099,10,26843545,2684354,20,2560,128
collect_SC,64,10,26843545,2684354,20,2560,128
spill_SC,362,10,26843545,2684354,20,2560,128
merge_SC,8,10,26843545,2684354,20,2560,128
read_SC,1167,10,26843545,2684354,20,2560,128
collect_SC,64,10,26843545,2684354,20,2560,128
spill_SC,450,10,26843545,2684354,20,2560,128
merge_SC,8,10,26843545,2684354,20,2560,128
read_SC,1191,10,26843545,2684354,20,2560,128
collect_SC,60,10,26843545,2684354,20,2560,128
spill_SC,370,10,26843545,2684354,20,2560,128
merge_SC,11,10,26843545,2684354,20,2560,128
read_SC,1115,10,26843545,2684354,20,2560,128
collect_SC,66,10,26843545,2684354,20,2560,128
spill_SC,389,10,26843545,2684354,20,2560,128
merge_SC,7,10,26843545,2684354,20,2560,128
read_SC,1180,10,26843545,2684354,20,2560,128
collect_SC,73,10,26843545,2684354,20,2560,128
spill_SC,445,10,26843545,2684354,20,2560,128
merge_SC,9,10,26843545,2684354,20,2560,128
read_SC,1379,10,26843545,2684354,20,2560,128
collect_SC,69,10,26843545,2684354,20,2560,128
spill_SC,366,10,26843545,2684354,20,2560,128
merge_SC,7,10,26843545,2684354,20,2560,128
read_SC,1235,20,26843545,5368709,20,2560,128
collect_SC,126,20,26843545,5368709,20,2560,128
spill_SC,624,20,26843545,5368709,20,2560,128
merge_SC,9,20,26843545,5368709,20,2560,128
read_SC,1191,20,26843545,5368709,20,2560,128
collect_SC,110,20,26843545,5368709,20,2560,128
spill_SC,645,20,26843545,5368709,20,2560,128
merge_SC,13,20,26843545,5368709,20,2560,128
read_SC,1189,20,26843545,5368709,20,2560,128
collect_SC,97,20,26843545,5368709,20,2560,128
spill_SC,608,20,26843545,5368709,20,2560,128
merge_SC,11,20,26843545,5368709,20,2560,128
read_SC,1050,20,26843545,5368709,20,2560,128
collect_SC,102,20,26843545,5368709,20,2560,128
spill_SC,622,20,26843545,5368709,20,2560,128
merge_SC,15,20,26843545,5368709,20,2560,128
read_SC,1274,20,26843545,5368709,20,2560,128
collect_SC,126,20,26843545,5368709,20,2560,128
spill_SC,644,20,26843545,5368709,20,2560,128
merge_SC,8,20,26843545,5368709,20,2560,128
read_SC,1208,20,26843545,5368709,20,2560,128
collect_SC,105,20,26843545,5368709,20,2560,128
spill_SC,652,20,26843545,5368709,20,2560,128
merge_SC,8,20,26843545,5368709,20,2560,128
read_SC,1197,20,26843545,5368709,20,2560,128
collect_SC,104,20,26843545,5368709,20,2560,128
spill_SC,680,20,26843545,5368709,20,2560,128
merge_SC,11,20,26843545,5368709,20,2560,128
read_SC,1194,20,26843545,5368709,20,2560,128
collect_SC,108,20,26843545,5368709,20,2560,128
spill_SC,646,20,26843545,5368709,20,2560,128
merge_SC,9,20,26843545,5368709,20,2560,128
read_SC,973,20,26843545,5368709,20,2560,128
collect_SC,93,20,26843545,5368709,20,2560,128
spill_SC,1049,20,26843545,5368709,20,2560,128
merge_SC,7,20,26843545,5368709,20,2560,128
read_SC,1025,20,26843545,5368709,20,2560,128
collect_SC,112,20,26843545,5368709,20,2560,128
spill_SC,588,20,26843545,5368709,20,2560,128
merge_SC,8,20,26843545,5368709,20,2560,128
read_SC,972,20,26843545,5368709,20,2560,128
collect_SC,94,20,26843545,5368709,20,2560,128
spill_SC,605,20,26843545,5368709,20,2560,128
merge_SC,8,20,26843545,5368709,20,2560,128
read_SC,1022,20,26843545,5368709,20,2560,128
collect_SC,68,20,26843545,5368709,20,2560,128
spill_SC,577,20,26843545,5368709,20,2560,128
merge_SC,8,20,26843545,5368709,20,2560,128
write_SC,5384,20,26843545,5368709,20,2560,128
shuffle_SC,19623,20,26843545,5368709,20,2560,128
read_SC,1010,20,26843545,5368709,20,2560,128
collect_SC,102,20,26843545,5368709,20,2560,128
spill_SC,652,20,26843545,5368709,20,2560,128
merge_SC,8,20,26843545,5368709,20,2560,128
read_SC,1101,20,26843545,5368709,20,2560,128
collect_SC,107,20,26843545,5368709,20,2560,128
spill_SC,643,20,26843545,5368709,20,2560,128
merge_SC,9,20,26843545,5368709,20,2560,128
read_SC,1357,20,26843545,5368709,20,2560,128
collect_SC,118,20,26843545,5368709,20,2560,128
spill_SC,642,20,26843545,5368709,20,2560,128
merge_SC,9,20,26843545,5368709,20,2560,128
read_SC,1179,20,26843545,5368709,20,2560,128
collect_SC,102,20,26843545,5368709,20,2560,128
spill_SC,641,20,26843545,5368709,20,2560,128
merge_SC,8,20,26843545,5368709,20,2560,128
read_SC,1146,20,26843545,5368709,20,2560,128
collect_SC,82,20,26843545,5368709,20,2560,128
spill_SC,714,20,26843545,5368709,20,2560,128
merge_SC,13,20,26843545,5368709,20,2560,128
read_SC,1132,20,26843545,5368709,20,2560,128
collect_SC,106,20,26843545,5368709,20,2560,128
spill_SC,965,20,26843545,5368709,20,2560,128
merge_SC,8,20,26843545,5368709,20,2560,128
read_SC,1149,20,26843545,5368709,20,2560,128
collect_SC,102,20,26843545,5368709,20,2560,128
spill_SC,649,20,26843545,5368709,20,2560,128
merge_SC,8,20,26843545,5368709,20,2560,128
read_SC,1169,20,26843545,5368709,20,2560,128
collect_SC,94,20,26843545,5368709,20,2560,128
spill_SC,605,20,26843545,5368709,20,2560,128
merge_SC,9,20,26843545,5368709,20,2560,128
read_SC,1295,30,26843545,8053063,20,2560,128
collect_SC,146,30,26843545,8053063,20,2560,128
spill_SC,936,30,26843545,8053063,20,2560,128
merge_SC,11,30,26843545,8053063,20,2560,128
read_SC,1274,30,26843545,8053063,20,2560,128
collect_SC,140,30,26843545,8053063,20,2560,128
spill_SC,875,30,26843545,8053063,20,2560,128
merge_SC,13,30,26843545,8053063,20,2560,128
read_SC,1326,30,26843545,8053063,20,2560,128
collect_SC,132,30,26843545,8053063,20,2560,128
spill_SC,1252,30,26843545,8053063,20,2560,128
merge_SC,12,30,26843545,8053063,20,2560,128
read_SC,1247,30,26843545,8053063,20,2560,128
collect_SC,120,30,26843545,8053063,20,2560,128
spill_SC,865,30,26843545,8053063,20,2560,128
merge_SC,8,30,26843545,8053063,20,2560,128
read_SC,1375,30,26843545,8053063,20,2560,128
collect_SC,128,30,26843545,8053063,20,2560,128
spill_SC,951,30,26843545,8053063,20,2560,128
merge_SC,11,30,26843545,8053063,20,2560,128
read_SC,1731,30,26843545,8053063,20,2560,128
collect_SC,133,30,26843545,8053063,20,2560,128
spill_SC,842,30,26843545,8053063,20,2560,128
merge_SC,8,30,26843545,8053063,20,2560,128
read_SC,1070,30,26843545,8053063,20,2560,128
collect_SC,125,30,26843545,8053063,20,2560,128
spill_SC,946,30,26843545,8053063,20,2560,128
merge_SC,8,30,26843545,8053063,20,2560,128
read_SC,1354,30,26843545,8053063,20,2560,128
collect_SC,154,30,26843545,8053063,20,2560,128
spill_SC,912,30,26843545,8053063,20,2560,128
merge_SC,9,30,26843545,8053063,20,2560,128
read_SC,1157,30,26843545,8053063,20,2560,128
collect_SC,155,30,26843545,8053063,20,2560,128
spill_SC,876,30,26843545,8053063,20,2560,128
merge_SC,9,30,26843545,8053063,20,2560,128
read_SC,1197,30,26843545,8053063,20,2560,128
collect_SC,147,30,26843545,8053063,20,2560,128
spill_SC,900,30,26843545,8053063,20,2560,128
merge_SC,9,30,26843545,8053063,20,2560,128
read_SC,1229,30,26843545,8053063,20,2560,128
collect_SC,144,30,26843545,8053063,20,2560,128
spill_SC,895,30,26843545,8053063,20,2560,128
merge_SC,9,30,26843545,8053063,20,2560,128
write_SC,8273,30,26843545,8053063,20,2560,128
shuffle_SC,24163,30,26843545,8053063,20,2560,128
read_SC,937,30,26843545,8053063,20,2560,128
collect_SC,159,30,26843545,8053063,20,2560,128
spill_SC,765,30,26843545,8053063,20,2560,128
merge_SC,9,30,26843545,8053063,20,2560,128
read_SC,1162,30,26843545,8053063,20,2560,128
collect_SC,148,30,26843545,8053063,20,2560,128
spill_SC,831,30,26843545,8053063,20,2560,128
merge_SC,12,30,26843545,8053063,20,2560,128
read_SC,2218,30,26843545,8053063,20,2560,128
collect_SC,181,30,26843545,8053063,20,2560,128
spill_SC,875,30,26843545,8053063,20,2560,128
merge_SC,8,30,26843545,8053063,20,2560,128
read_SC,1210,30,26843545,8053063,20,2560,128
collect_SC,155,30,26843545,8053063,20,2560,128
spill_SC,832,30,26843545,8053063,20,2560,128
merge_SC,8,30,26843545,8053063,20,2560,128
read_SC,1109,30,26843545,8053063,20,2560,128
collect_SC,149,30,26843545,8053063,20,2560,128
spill_SC,814,30,26843545,8053063,20,2560,128
merge_SC,8,30,26843545,8053063,20,2560,128
read_SC,1089,30,26843545,8053063,20,2560,128
collect_SC,158,30,26843545,8053063,20,2560,128
spill_SC,1051,30,26843545,8053063,20,2560,128
merge_SC,9,30,26843545,8053063,20,2560,128
read_SC,2048,30,26843545,8053063,20,2560,128
collect_SC,182,30,26843545,8053063,20,2560,128
spill_SC,877,30,26843545,8053063,20,2560,128
merge_SC,12,30,26843545,8053063,20,2560,128
read_SC,1139,30,26843545,8053063,20,2560,128
collect_SC,146,30,26843545,8053063,20,2560,128
spill_SC,854,30,26843545,8053063,20,2560,128
merge_SC,8,30,26843545,8053063,20,2560,128
read_SC,1139,30,26843545,8053063,20,2560,128
collect_SC,131,30,26843545,8053063,20,2560,128
spill_SC,848,30,26843545,8053063,20,2560,128
merge_SC,8,30,26843545,8053063,20,2560,128
read_SC,1220,40,26843545,10737418,20,2560,128
collect_SC,161,40,26843545,10737418,20,2560,128
spill_SC,1095,40,26843545,10737418,20,2560,128
merge_SC,9,40,26843545,10737418,20,2560,128
write_SC,15578,40,26843545,10737418,20,2560,128
shuffle_SC,26263,40,26843545,10737418,20,2560,128
read_SC,1303,40,26843545,10737418,20,2560,128
collect_SC,197,40,26843545,10737418,20,2560,128
spill_SC,1167,40,26843545,10737418,20,2560,128
merge_SC,8,40,26843545,10737418,20,2560,128
read_SC,1192,40,26843545,10737418,20,2560,128
collect_SC,192,40,26843545,10737418,20,2560,128
spill_SC,1089,40,26843545,10737418,20,2560,128
merge_SC,9,40,26843545,10737418,20,2560,128
read_SC,1187,40,26843545,10737418,20,2560,128
collect_SC,172,40,26843545,10737418,20,2560,128
spill_SC,1629,40,26843545,10737418,20,2560,128
merge_SC,9,40,26843545,10737418,20,2560,128
read_SC,1126,40,26843545,10737418,20,2560,128
collect_SC,164,40,26843545,10737418,20,2560,128
spill_SC,1106,40,26843545,10737418,20,2560,128
merge_SC,12,40,26843545,10737418,20,2560,128
read_SC,1237,40,26843545,10737418,20,2560,128
collect_SC,178,40,26843545,10737418,20,2560,128
spill_SC,1249,40,26843545,10737418,20,2560,128
merge_SC,8,40,26843545,10737418,20,2560,128
read_SC,1131,40,26843545,10737418,20,2560,128
collect_SC,187,40,26843545,10737418,20,2560,128
spill_SC,1128,40,26843545,10737418,20,2560,128
merge_SC,10,40,26843545,10737418,20,2560,128
read_SC,965,40,26843545,10737418,20,2560,128
collect_SC,168,40,26843545,10737418,20,2560,128
spill_SC,1086,40,26843545,10737418,20,2560,128
merge_SC,7,40,26843545,10737418,20,2560,128
read_SC,1029,40,26843545,10737418,20,2560,128
collect_SC,166,40,26843545,10737418,20,2560,128
spill_SC,1185,40,26843545,10737418,20,2560,128
merge_SC,8,40,26843545,10737418,20,2560,128
read_SC,958,40,26843545,10737418,20,2560,128
collect_SC,157,40,26843545,10737418,20,2560,128
spill_SC,998,40,26843545,10737418,20,2560,128
merge_SC,8,40,26843545,10737418,20,2560,128
read_SC,1035,40,26843545,10737418,20,2560,128
collect_SC,193,40,26843545,10737418,20,2560,128
spill_SC,1019,40,26843545,10737418,20,2560,128
merge_SC,7,40,26843545,10737418,20,2560,128
read_SC,1050,40,26843545,10737418,20,2560,128
collect_SC,153,40,26843545,10737418,20,2560,128
spill_SC,1033,40,26843545,10737418,20,2560,128
merge_SC,10,40,26843545,10737418,20,2560,128
read_SC,1036,40,26843545,10737418,20,2560,128
collect_SC,168,40,26843545,10737418,20,2560,128
spill_SC,1195,40,26843545,10737418,20,2560,128
merge_SC,8,40,26843545,10737418,20,2560,128
read_SC,1054,40,26843545,10737418,20,2560,128
collect_SC,177,40,26843545,10737418,20,2560,128
spill_SC,1024,40,26843545,10737418,20,2560,128
merge_SC,7,40,26843545,10737418,20,2560,128
read_SC,1155,40,26843545,10737418,20,2560,128
collect_SC,175,40,26843545,10737418,20,2560,128
spill_SC,1178,40,26843545,10737418,20,2560,128
merge_SC,8,40,26843545,10737418,20,2560,128
read_SC,1056,40,26843545,10737418,20,2560,128
collect_SC,148,40,26843545,10737418,20,2560,128
spill_SC,1160,40,26843545,10737418,20,2560,128
merge_SC,9,40,26843545,10737418,20,2560,128
read_SC,1159,40,26843545,10737418,20,2560,128
collect_SC,155,40,26843545,10737418,20,2560,128
spill_SC,1051,40,26843545,10737418,20,2560,128
merge_SC,11,40,26843545,10737418,20,2560,128
read_SC,1172,40,26843545,10737418,20,2560,128
collect_SC,158,40,26843545,10737418,20,2560,128
spill_SC,1123,40,26843545,10737418,20,2560,128
merge_SC,11,40,26843545,10737418,20,2560,128
read_SC,1212,40,26843545,10737418,20,2560,128
collect_SC,160,40,26843545,10737418,20,2560,128
spill_SC,1098,40,26843545,10737418,20,2560,128
merge_SC,9,40,26843545,10737418,20,2560,128
read_SC,1249,40,26843545,10737418,20,2560,128
collect_SC,139,40,26843545,10737418,20,2560,128
spill_SC,1171,40,26843545,10737418,20,2560,128
merge_SC,17,40,26843545,10737418,20,2560,128
read_SC,1299,50,26843545,13421772,20,2560,128
collect_SC,192,50,26843545,13421772,20,2560,128
spill_SC,1345,50,26843545,13421772,20,2560,128
merge_SC,9,50,26843545,13421772,20,2560,128
read_SC,1325,50,26843545,13421772,20,2560,128
collect_SC,209,50,26843545,13421772,20,2560,128
spill_SC,1367,50,26843545,13421772,20,2560,128
merge_SC,8,50,26843545,13421772,20,2560,128
read_SC,2988,50,26843545,13421772,20,2560,128
collect_SC,203,50,26843545,13421772,20,2560,128
spill_SC,1368,50,26843545,13421772,20,2560,128
merge_SC,10,50,26843545,13421772,20,2560,128
read_SC,1249,50,26843545,13421772,20,2560,128
collect_SC,191,50,26843545,13421772,20,2560,128
spill_SC,1337,50,26843545,13421772,20,2560,128
merge_SC,10,50,26843545,13421772,20,2560,128
read_SC,1184,50,26843545,13421772,20,2560,128
collect_SC,192,50,26843545,13421772,20,2560,128
spill_SC,1422,50,26843545,13421772,20,2560,128
merge_SC,12,50,26843545,13421772,20,2560,128
read_SC,1233,50,26843545,13421772,20,2560,128
collect_SC,194,50,26843545,13421772,20,2560,128
spill_SC,1496,50,26843545,13421772,20,2560,128
merge_SC,10,50,26843545,13421772,20,2560,128
write_SC,12532,50,26843545,13421772,20,2560,128
shuffle_SC,30028,50,26843545,13421772,20,2560,128
read_SC,1080,50,26843545,13421772,20,2560,128
collect_SC,209,50,26843545,13421772,20,2560,128
spill_SC,1348,50,26843545,13421772,20,2560,128
merge_SC,9,50,26843545,13421772,20,2560,128
read_SC,992,50,26843545,13421772,20,2560,128
collect_SC,184,50,26843545,13421772,20,2560,128
spill_SC,1237,50,26843545,13421772,20,2560,128
merge_SC,9,50,26843545,13421772,20,2560,128
read_SC,1003,50,26843545,13421772,20,2560,128
collect_SC,197,50,26843545,13421772,20,2560,128
spill_SC,1311,50,26843545,13421772,20,2560,128
merge_SC,10,50,26843545,13421772,20,2560,128
read_SC,999,50,26843545,13421772,20,2560,128
collect_SC,201,50,26843545,13421772,20,2560,128
spill_SC,1185,50,26843545,13421772,20,2560,128
merge_SC,8,50,26843545,13421772,20,2560,128
read_SC,999,50,26843545,13421772,20,2560,128
collect_SC,192,50,26843545,13421772,20,2560,128
spill_SC,1197,50,26843545,13421772,20,2560,128
merge_SC,7,50,26843545,13421772,20,2560,128
read_SC,992,50,26843545,13421772,20,2560,128
collect_SC,204,50,26843545,13421772,20,2560,128
spill_SC,1213,50,26843545,13421772,20,2560,128
merge_SC,8,50,26843545,13421772,20,2560,128
read_SC,1220,50,26843545,13421772,20,2560,128
collect_SC,237,50,26843545,13421772,20,2560,128
spill_SC,1305,50,26843545,13421772,20,2560,128
merge_SC,8,50,26843545,13421772,20,2560,128
read_SC,1099,50,26843545,13421772,20,2560,128
collect_SC,184,50,26843545,13421772,20,2560,128
spill_SC,1323,50,26843545,13421772,20,2560,128
merge_SC,10,50,26843545,13421772,20,2560,128
read_SC,1192,50,26843545,13421772,20,2560,128
collect_SC,202,50,26843545,13421772,20,2560,128
spill_SC,1302,50,26843545,13421772,20,2560,128
merge_SC,9,50,26843545,13421772,20,2560,128
read_SC,1152,50,26843545,13421772,20,2560,128
collect_SC,201,50,26843545,13421772,20,2560,128
spill_SC,1362,50,26843545,13421772,20,2560,128
merge_SC,10,50,26843545,13421772,20,2560,128
read_SC,1085,50,26843545,13421772,20,2560,128
collect_SC,197,50,26843545,13421772,20,2560,128
spill_SC,1320,50,26843545,13421772,20,2560,128
merge_SC,8,50,26843545,13421772,20,2560,128
read_SC,1111,50,26843545,13421772,20,2560,128
collect_SC,198,50,26843545,13421772,20,2560,128
spill_SC,1345,50,26843545,13421772,20,2560,128
merge_SC,9,50,26843545,13421772,20,2560,128
read_SC,1115,50,26843545,13421772,20,2560,128
collect_SC,194,50,26843545,13421772,20,2560,128
spill_SC,1281,50,26843545,13421772,20,2560,128
merge_SC,9,50,26843545,13421772,20,2560,128
read_SC,1418,50,26843545,13421772,20,2560,128
collect_SC,241,50,26843545,13421772,20,2560,128
spill_SC,1342,50,26843545,13421772,20,2560,128
merge_SC,10,50,26843545,13421772,20,2560,128
read_SC,1278,60,26843545,16106127,20,2560,128
collect_SC,242,60,26843545,16106127,20,2560,128
spill_SC,1641,60,26843545,16106127,20,2560,128
merge_SC,1132,60,26843545,16106127,20,2560,128
read_SC,1162,60,26843545,16106127,20,2560,128
collect_SC,290,60,26843545,16106127,20,2560,128
spill_SC,1711,60,26843545,16106127,20,2560,128
merge_SC,1217,60,26843545,16106127,20,2560,128
read_SC,1183,60,26843545,16106127,20,2560,128
collect_SC,261,60,26843545,16106127,20,2560,128
spill_SC,1703,60,26843545,16106127,20,2560,128
merge_SC,1176,60,26843545,16106127,20,2560,128
read_SC,1291,60,26843545,16106127,20,2560,128
